pruid,prname,prnameFR,date,reporting_week,reporting_year,update,numcases_total,numcases_weekly,ratecases_total,numdeaths_total,numdeaths_weekly,ratedeaths_total,ratecases_last7,ratedeaths_last7,numcases_last14,numdeaths_last14,ratecases_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
62,Nunavut,Nunavut,2020-12-26,52,2020,0,265,6,672.54,1,1,2.54,15.23,2.54,18,1,45.68,2.54,0.86,2.18,0.14,0.36
35,Ontario,Ontario,2020-12-26,52,2020,0,169408,15797,1142.62,4258,226,28.72,106.55,1.52,30907,411,208.46,2.77,2256.71,15.22,32.29,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,52,2020,0,94,3,57.21,0,0,0,1.83,0.00,5,0,3.04,0,0.43,0.26,0.00,0.00
24,Quebec,Québec,2020-12-26,52,2020,0,190363,15525,2212.37,8011,296,93.1,180.43,3.44,28443,536,330.56,6.23,2217.86,25.78,42.29,0.49
47,Saskatchewan,Saskatchewan,2020-12-26,52,2020,0,14615,1288,1238.72,134,19,11.36,109.17,1.61,2868,48,243.08,4.07,184.00,15.60,2.71,0.23
60,Yukon,Yukon,2020-12-26,52,2020,0,60,1,139.58,1,0,2.33,2.33,0.00,2,0,4.65,0,0.14,0.33,0.00,0.00
48,Alberta,Alberta,2021-01-02,53,2021,0,103947,7055,2339.63,1046,91,23.54,158.79,2.05,15015,205,337.96,4.61,1007.86,22.68,13.00,0.29
59,British Columbia,Colombie-Britannique,2021-01-02,53,2021,0,53161,3594,1019.42,901,54,17.28,68.92,1.04,7110,149,136.34,2.86,513.43,9.85,7.71,0.15
1,Canada,Canada,2021-01-02,53,2021,0,395529,35662,1681.72,12853,583,54.65,151.63,2.48,66985,1105,284.81,4.7,5094.57,21.66,83.29,0.35
46,Manitoba,Manitoba,2021-01-02,53,2021,0,25026,1402,1808.54,678,61,49,101.32,4.41,2396,122,173.15,8.82,200.29,14.47,8.71,0.63
13,New Brunswick,Nouveau-Brunswick,2021-01-02,53,2021,0,611,21,77.42,9,1,1.14,2.66,0.13,37,1,4.69,0.13,3.00,0.38,0.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-02,53,2021,0,390,6,74.92,4,0,0.77,1.15,0.00,10,0,1.92,0,0.86,0.16,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-02,53,2021,0,24,0,52.74,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-01-02,53,2021,0,1499,34,151.10,65,0,6.55,3.43,0.00,56,0,5.64,0,4.86,0.49,0.00,0.00
62,Nunavut,Nunavut,2021-01-02,53,2021,0,266,1,675.08,1,0,2.54,2.54,0.00,7,1,17.77,2.54,0.14,0.36,0.00,0.00
35,Ontario,Ontario,2021-01-02,53,2021,0,187995,18587,1267.99,4516,258,30.46,125.37,1.74,34384,484,231.91,3.26,2655.29,17.91,36.86,0.25
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-02,53,2021,0,96,2,58.42,0,0,0,1.22,0.00,5,0,3.04,0,0.29,0.17,0.00,0.00
24,Quebec,Québec,2021-01-02,53,2021,0,207434,17071,2410.76,8336,325,96.88,198.40,3.78,32596,621,378.83,7.22,2438.71,28.34,46.43,0.54
47,Saskatchewan,Saskatchewan,2021-01-02,53,2021,0,15844,1229,1342.89,158,24,13.39,104.17,2.03,2517,43,213.33,3.64,175.57,14.88,3.43,0.29
60,Yukon,Yukon,2021-01-02,53,2021,0,64,4,148.89,1,0,2.33,9.31,0.00,5,0,11.63,0,0.57,1.33,0.00,0.00
48,Alberta,Alberta,2021-01-09,1,2021,0,110640,6693,2490.28,1272,226,28.63,150.65,5.09,13748,317,309.44,7.14,956.14,21.52,32.29,0.73
59,British Columbia,Colombie-Britannique,2021-01-09,1,2021,0,57169,4008,1096.28,999,98,19.16,76.86,1.88,7602,152,145.78,2.91,572.57,10.98,14.00,0.27
1,Canada,Canada,2021-01-09,1,2021,0,438172,42643,1863.03,13452,599,57.2,181.31,2.55,78305,1182,332.94,5.03,6091.86,25.90,85.57,0.36
46,Manitoba,Manitoba,2021-01-09,1,2021,0,26166,1140,1890.93,733,55,52.97,82.38,3.97,2542,116,183.7,8.38,162.86,11.77,7.86,0.57
13,New Brunswick,Nouveau-Brunswick,2021-01-09,1,2021,0,765,154,96.93,9,0,1.14,19.51,0.00,175,1,22.17,0.13,22.00,2.79,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-09,1,2021,0,392,2,75.30,4,0,0.77,0.38,0.00,8,0,1.54,0,0.29,0.05,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-09,1,2021,0,24,0,52.74,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-01-09,1,2021,0,1528,29,154.02,65,0,6.55,2.92,0.00,63,0,6.35,0,4.14,0.42,0.00,0.00
62,Nunavut,Nunavut,2021-01-09,1,2021,0,266,0,675.08,1,0,2.54,0.00,0.00,1,0,2.54,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2021-01-09,1,2021,0,211834,23839,1428.77,4804,288,32.4,160.79,1.94,42426,546,286.15,3.68,3405.57,22.97,41.14,0.28
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-09,1,2021,0,102,6,62.07,0,0,0,3.65,0.00,8,0,4.87,0,0.86,0.52,0.00,0.00
24,Quebec,Québec,2021-01-09,1,2021,0,226232,18798,2629.23,8647,311,100.49,218.47,3.61,35869,636,416.86,7.39,2685.43,31.21,44.43,0.52
47,Saskatchewan,Saskatchewan,2021-01-09,1,2021,0,17807,1963,1509.27,191,33,16.19,166.38,2.80,3192,57,270.54,4.83,280.43,23.77,4.71,0.40
60,Yukon,Yukon,2021-01-09,1,2021,0,70,6,162.84,1,0,2.33,13.96,0.00,10,0,23.26,0,0.86,1.99,0.00,0.00
48,Alberta,Alberta,2021-01-16,2,2021,0,116086,5446,2612.86,1417,145,31.89,122.58,3.26,12139,371,273.22,8.35,778.00,17.51,20.71,0.47
59,British Columbia,Colombie-Britannique,2021-01-16,2,2021,0,60700,3531,1163.99,1064,65,20.4,67.71,1.25,7539,163,144.57,3.13,504.43,9.67,9.29,0.18
1,Canada,Canada,2021-01-16,2,2021,0,475437,37265,2021.48,14222,770,60.47,158.44,3.27,79908,1369,339.76,5.82,5323.57,22.63,110.00,0.47
46,Manitoba,Manitoba,2021-01-16,2,2021,0,27322,1156,1974.47,761,28,54.99,83.54,2.02,2296,83,165.92,6,165.14,11.93,4.00,0.29
13,New Brunswick,Nouveau-Brunswick,2021-01-16,2,2021,0,911,146,115.43,12,3,1.52,18.50,0.38,300,3,38.01,0.38,20.86,2.64,0.43,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-16,2,2021,0,395,3,75.88,4,0,0.77,0.58,0.00,5,0,0.96,0,0.43,0.08,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-16,2,2021,0,25,1,54.94,0,0,0,2.20,0.00,1,0,2.2,0,0.14,0.31,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-01-16,2,2021,0,1554,26,156.64,65,0,6.55,2.62,0.00,55,0,5.54,0,3.71,0.37,0.00,0.00
62,Nunavut,Nunavut,2021-01-16,2,2021,0,266,0,675.08,1,0,2.54,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2021-01-16,2,2021,0,234361,22527,1580.71,5216,412,35.18,151.94,2.78,46366,700,312.73,4.72,3218.14,21.71,58.86,0.40
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-16,2,2021,0,104,2,63.29,0,0,0,1.22,0.00,8,0,4.87,0,0.29,0.17,0.00,0.00
24,Quebec,Québec,2021-01-16,2,2021,0,240969,14737,2800.50,9005,358,104.65,171.27,4.16,33535,669,389.74,7.78,2105.29,24.47,51.14,0.59
47,Saskatchewan,Saskatchewan,2021-01-16,2,2021,0,19985,2178,1693.87,212,21,17.97,184.60,1.78,4141,54,350.98,4.58,311.14,26.37,3.00,0.25
60,Yukon,Yukon,2021-01-16,2,2021,0,70,0,162.84,1,0,2.33,0.00,0.00,6,0,13.96,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2021-01-23,3,2021,0,120329,4243,2708.36,1525,108,34.32,95.50,2.43,9689,253,218.08,5.69,606.14,13.64,15.43,0.35
59,British Columbia,Colombie-Britannique,2021-01-23,3,2021,0,64010,3310,1227.47,1128,64,21.63,63.47,1.23,6841,129,131.18,2.47,472.86,9.07,9.14,0.18
1,Canada,Canada,2021-01-23,3,2021,0,504870,29433,2146.62,15060,838,64.03,125.14,3.56,66698,1608,283.59,6.84,4204.71,17.88,119.71,0.51
46,Manitoba,Manitoba,2021-01-23,3,2021,0,28476,1154,2057.86,797,36,57.6,83.40,2.60,2310,64,166.94,4.63,164.86,11.91,5.14,0.37
13,New Brunswick,Nouveau-Brunswick,2021-01-23,3,2021,0,1104,193,139.88,13,1,1.65,24.45,0.13,339,4,42.95,0.51,27.57,3.49,0.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-23,3,2021,0,398,3,76.46,4,0,0.77,0.58,0.00,6,0,1.15,0,0.43,0.08,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,3,2021,0,31,6,68.13,0,0,0,13.19,0.00,7,0,15.38,0,0.86,1.88,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-01-23,3,2021,0,1570,16,158.26,65,0,6.55,1.61,0.00,42,0,4.23,0,2.29,0.23,0.00,0.00
62,Nunavut,Nunavut,2021-01-23,3,2021,0,267,1,677.61,1,0,2.54,2.54,0.00,1,0,2.54,0,0.14,0.36,0.00,0.00
35,Ontario,Ontario,2021-01-23,3,2021,0,252582,18221,1703.61,5622,406,37.92,122.90,2.74,40748,818,274.84,5.52,2603.00,17.56,58.00,0.39
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-23,3,2021,0,110,6,66.94,0,0,0,3.65,0.00,8,0,4.87,0,0.86,0.52,0.00,0.00
24,Quebec,Québec,2021-01-23,3,2021,0,252175,11206,2930.74,9437,432,109.68,130.23,5.02,25943,790,301.51,9.18,1600.86,18.60,61.71,0.72
47,Saskatchewan,Saskatchewan,2021-01-23,3,2021,0,21917,1932,1857.62,250,38,21.19,163.75,3.22,4110,59,348.35,5,276.00,23.39,5.43,0.46
60,Yukon,Yukon,2021-01-23,3,2021,0,70,0,162.84,1,0,2.33,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2021-01-30,4,2021,0,123746,3417,2785.27,1631,106,36.71,76.91,2.39,7660,214,172.41,4.82,488.14,10.99,15.14,0.34
59,British Columbia,Colombie-Britannique,2021-01-30,4,2021,0,67186,3176,1288.37,1189,61,22.8,60.90,1.17,6486,125,124.38,2.4,453.71,8.70,8.71,0.17
1,Canada,Canada,2021-01-30,4,2021,0,527832,22962,2244.25,15769,709,67.05,97.63,3.01,52395,1547,222.77,6.58,3280.29,13.95,101.29,0.43
46,Manitoba,Manitoba,2021-01-30,4,2021,0,29446,970,2127.96,825,28,59.62,70.10,2.02,2124,64,153.49,4.63,138.57,10.01,4.00,0.29
13,New Brunswick,Nouveau-Brunswick,2021-01-30,4,2021,0,1230,126,155.85,18,5,2.28,15.97,0.63,319,6,40.42,0.76,18.00,2.28,0.71,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,4,2021,0,408,10,78.38,4,0,0.77,1.92,0.00,13,0,2.5,0,1.43,0.27,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-30,4,2021,0,31,0,68.13,0,0,0,0.00,0.00,6,0,13.19,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,4,2021,0,1580,10,159.27,65,0,6.55,1.01,0.00,26,0,2.62,0,1.43,0.14,0.00,0.00
62,Nunavut,Nunavut,2021-01-30,4,2021,0,284,17,720.76,1,0,2.54,43.14,0.00,18,0,45.68,0,2.43,6.16,0.00,0.00
35,Ontario,Ontario,2021-01-30,4,2021,0,266360,13778,1796.54,6005,383,40.5,92.93,2.58,31999,789,215.83,5.32,1968.29,13.28,54.71,0.37
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,4,2021,0,111,1,67.55,0,0,0,0.61,0.00,7,0,4.26,0,0.14,0.09,0.00,0.00
24,Quebec,Québec,2021-01-30,4,2021,0,261359,9184,3037.47,9763,326,113.46,106.73,3.79,20390,758,236.97,8.81,1312.00,15.25,46.57,0.54
47,Saskatchewan,Saskatchewan,2021-01-30,4,2021,0,23626,1709,2002.47,300,50,25.43,144.85,4.24,3641,88,308.6,7.46,244.14,20.69,7.14,0.61
60,Yukon,Yukon,2021-01-30,4,2021,0,70,0,162.84,1,0,2.33,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2021-02-06,5,2021,0,126415,2669,2845.34,1705,74,38.38,60.07,1.67,6086,180,136.98,4.05,381.29,8.58,10.57,0.24
59,British Columbia,Colombie-Britannique,2021-02-06,5,2021,0,70143,2957,1345.07,1246,57,23.89,56.70,1.09,6133,118,117.61,2.26,422.43,8.10,8.14,0.16
1,Canada,Canada,2021-02-06,5,2021,0,545805,17973,2320.67,16331,562,69.44,76.42,2.39,40935,1271,174.05,5.4,2567.57,10.92,80.29,0.34
46,Manitoba,Manitoba,2021-02-06,5,2021,0,30158,712,2179.42,842,17,60.85,51.45,1.23,1682,45,121.55,3.25,101.71,7.35,2.43,0.18
13,New Brunswick,Nouveau-Brunswick,2021-02-06,5,2021,0,1337,107,169.41,20,2,2.53,13.56,0.25,233,7,29.52,0.89,15.29,1.94,0.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-06,5,2021,0,415,7,79.72,4,0,0.77,1.34,0.00,17,0,3.27,0,1.00,0.19,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-06,5,2021,0,32,1,70.32,0,0,0,2.20,0.00,1,0,2.2,0,0.14,0.31,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-02-06,5,2021,0,1584,4,159.67,65,0,6.55,0.40,0.00,14,0,1.41,0,0.57,0.06,0.00,0.00
62,Nunavut,Nunavut,2021-02-06,5,2021,0,299,15,758.83,1,0,2.54,38.07,0.00,32,0,81.21,0,2.14,5.44,0.00,0.00
35,Ontario,Ontario,2021-02-06,5,2021,0,276715,10355,1866.38,6331,326,42.7,69.84,2.20,24133,709,162.77,4.78,1479.29,9.98,46.57,0.31
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-06,5,2021,0,113,2,68.77,0,0,0,1.22,0.00,3,0,1.83,0,0.29,0.17,0.00,0.00
24,Quebec,Québec,2021-02-06,5,2021,0,268976,7617,3125.99,9999,236,116.21,88.52,2.74,16801,562,195.26,6.53,1088.14,12.65,33.71,0.39
47,Saskatchewan,Saskatchewan,2021-02-06,5,2021,0,25209,1583,2136.64,336,36,28.48,134.17,3.05,3292,86,279.02,7.29,226.14,19.17,5.14,0.44
60,Yukon,Yukon,2021-02-06,5,2021,0,70,0,162.84,1,0,2.33,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2021-02-13,6,2021,0,128539,2124,2893.15,1775,70,39.95,47.81,1.58,4793,144,107.88,3.24,303.43,6.83,10.00,0.23
59,British Columbia,Colombie-Britannique,2021-02-13,6,2021,0,73201,3058,1403.71,1298,52,24.89,58.64,1.00,6015,109,115.34,2.09,436.86,8.38,7.43,0.14
1,Canada,Canada,2021-02-13,6,2021,0,560884,15079,2384.79,16692,361,70.97,64.11,1.53,33052,923,140.53,3.92,2154.14,9.16,51.57,0.22
46,Manitoba,Manitoba,2021-02-13,6,2021,0,30687,529,2217.65,866,24,62.58,38.23,1.73,1241,41,89.68,2.96,75.57,5.46,3.43,0.25
13,New Brunswick,Nouveau-Brunswick,2021-02-13,6,2021,0,1398,61,177.14,22,2,2.79,7.73,0.25,168,4,21.29,0.51,8.71,1.10,0.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-13,6,2021,0,686,271,131.78,4,0,0.77,52.06,0.00,278,0,53.4,0,38.71,7.44,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-13,6,2021,0,38,6,83.51,0,0,0,13.19,0.00,7,0,15.38,0,0.86,1.88,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-02-13,6,2021,0,1592,8,160.47,65,0,6.55,0.81,0.00,12,0,1.21,0,1.14,0.12,0.00,0.00
62,Nunavut,Nunavut,2021-02-13,6,2021,0,308,9,781.67,1,0,2.54,22.84,0.00,24,0,60.91,0,1.29,3.26,0.00,0.00
35,Ontario,Ontario,2021-02-13,6,2021,0,284884,8169,1921.48,6490,159,43.77,55.10,1.07,18524,485,124.94,3.27,1167.00,7.87,22.71,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-13,6,2021,0,114,1,69.38,0,0,0,0.61,0.00,3,0,1.83,0,0.14,0.09,0.00,0.00
24,Quebec,Québec,2021-02-13,6,2021,0,275879,6903,3206.22,10201,202,118.55,80.23,2.35,14520,438,168.75,5.09,986.14,11.46,28.86,0.34
47,Saskatchewan,Saskatchewan,2021-02-13,6,2021,0,26389,1180,2236.65,354,18,30,100.01,1.53,2763,54,234.18,4.58,168.57,14.29,2.57,0.22
60,Yukon,Yukon,2021-02-13,6,2021,0,71,1,165.17,1,0,2.33,2.33,0.00,1,0,2.33,0,0.14,0.33,0.00,0.00
48,Alberta,Alberta,2021-02-20,7,2021,0,130734,2195,2942.55,1818,43,40.92,49.40,0.97,4319,113,97.21,2.54,313.57,7.06,6.14,0.14
59,British Columbia,Colombie-Britannique,2021-02-20,7,2021,0,76338,3137,1463.87,1327,29,25.45,60.16,0.56,6195,81,118.8,1.55,448.14,8.59,4.14,0.08
1,Canada,Canada,2021-02-20,7,2021,0,573577,12693,2438.75,16971,279,72.16,53.97,1.19,27772,640,118.08,2.72,1813.29,7.71,39.86,0.17
46,Manitoba,Manitoba,2021-02-20,7,2021,0,31329,642,2264.04,882,16,63.74,46.40,1.16,1171,40,84.62,2.89,91.71,6.63,2.29,0.17
13,New Brunswick,Nouveau-Brunswick,2021-02-20,7,2021,0,1420,22,179.92,24,2,3.04,2.79,0.25,83,4,10.52,0.51,3.14,0.40,0.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-20,7,2021,0,901,215,173.09,4,0,0.77,41.30,0.00,486,0,93.36,0,30.71,5.90,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-20,7,2021,0,42,4,92.30,0,0,0,8.79,0.00,10,0,21.98,0,0.57,1.26,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-02-20,7,2021,0,1608,16,162.09,65,0,6.55,1.61,0.00,24,0,2.42,0,2.29,0.23,0.00,0.00
62,Nunavut,Nunavut,2021-02-20,7,2021,0,338,30,857.80,1,0,2.54,76.14,0.00,39,0,98.98,0,4.29,10.88,0.00,0.00
35,Ontario,Ontario,2021-02-20,7,2021,0,291996,7112,1969.45,6678,188,45.04,47.97,1.27,15281,347,103.07,2.34,1016.00,6.85,26.86,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-20,7,2021,0,115,1,69.99,0,0,0,0.61,0.00,2,0,1.22,0,0.14,0.09,0.00,0.00
24,Quebec,Québec,2021-02-20,7,2021,0,281455,5576,3271.02,10292,91,119.61,64.80,1.06,12479,293,145.03,3.41,796.57,9.26,13.00,0.15
47,Saskatchewan,Saskatchewan,2021-02-20,7,2021,0,27438,1049,2325.56,368,14,31.19,88.91,1.19,2229,32,188.92,2.71,149.86,12.70,2.00,0.17
60,Yukon,Yukon,2021-02-20,7,2021,0,72,1,167.50,1,0,2.33,2.33,0.00,2,0,4.65,0,0.14,0.33,0.00,0.00
48,Alberta,Alberta,2021-02-27,8,2021,0,133202,2468,2998.10,1883,65,42.38,55.55,1.46,4663,108,104.95,2.43,352.57,7.94,9.29,0.21
59,British Columbia,Colombie-Britannique,2021-02-27,8,2021,0,79908,3570,1532.33,1355,28,25.98,68.46,0.54,6707,57,128.61,1.09,510.00,9.78,4.00,0.08
1,Canada,Canada,2021-02-27,8,2021,0,586879,13302,2495.31,17168,197,73,56.56,0.84,25995,476,110.53,2.02,1900.29,8.08,28.14,0.12
46,Manitoba,Manitoba,2021-02-27,8,2021,0,31809,480,2298.73,893,11,64.53,34.69,0.79,1122,27,81.08,1.95,68.57,4.96,1.57,0.11
13,New Brunswick,Nouveau-Brunswick,2021-02-27,8,2021,0,1430,10,181.19,26,2,3.29,1.27,0.25,32,4,4.05,0.51,1.43,0.18,0.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-02-27,8,2021,0,980,79,188.26,6,2,1.15,15.18,0.38,294,2,56.48,0.38,11.29,2.17,0.29,0.05
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-27,8,2021,0,42,0,92.30,0,0,0,0.00,0.00,4,0,8.79,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-02-27,8,2021,0,1638,30,165.11,65,0,6.55,3.02,0.00,46,0,4.64,0,4.29,0.43,0.00,0.00
62,Nunavut,Nunavut,2021-02-27,8,2021,0,356,18,903.48,1,0,2.54,45.68,0.00,48,0,121.82,0,2.57,6.53,0.00,0.00
35,Ontario,Ontario,2021-02-27,8,2021,0,299751,7755,2021.76,6783,105,45.75,52.31,0.71,14867,293,100.27,1.98,1107.86,7.47,15.00,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,2021-02-27,8,2021,0,127,12,77.29,0,0,0,7.30,0.00,13,0,7.91,0,1.71,1.04,0.00,0.00
24,Quebec,Québec,2021-02-27,8,2021,0,287002,5547,3335.49,10384,92,120.68,64.47,1.07,11123,183,129.27,2.13,792.43,9.21,13.14,0.15
47,Saskatchewan,Saskatchewan,2021-02-27,8,2021,0,28506,1068,2416.08,385,17,32.63,90.52,1.44,2117,31,179.43,2.63,152.57,12.93,2.43,0.21
60,Yukon,Yukon,2021-02-27,8,2021,0,72,0,167.50,1,0,2.33,0.00,0.00,1,0,2.33,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2021-03-06,9,2021,0,135536,2334,3050.63,1916,33,43.13,52.53,0.74,4802,98,108.08,2.21,333.43,7.50,4.71,0.11
59,British Columbia,Colombie-Britannique,2021-03-06,9,2021,0,83651,3743,1604.11,1383,28,26.52,71.78,0.54,7313,56,140.24,1.07,534.71,10.25,4.00,0.08
1,Canada,Canada,2021-03-06,9,2021,0,599043,12164,2547.03,17336,168,73.71,51.72,0.71,25466,365,108.28,1.55,1737.71,7.39,24.00,0.10
46,Manitoba,Manitoba,2021-03-06,9,2021,0,32169,360,2324.74,904,11,65.33,26.02,0.79,840,22,60.7,1.59,51.43,3.72,1.57,0.11
13,New Brunswick,Nouveau-Brunswick,2021-03-06,9,2021,0,1453,23,184.10,28,2,3.55,2.91,0.25,33,4,4.18,0.51,3.29,0.42,0.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-06,9,2021,0,1005,25,193.06,6,0,1.15,4.80,0.00,104,2,19.98,0.38,3.57,0.69,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-06,9,2021,0,42,0,92.30,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-03-06,9,2021,0,1657,19,167.03,65,0,6.55,1.92,0.00,49,0,4.94,0,2.71,0.27,0.00,0.00
62,Nunavut,Nunavut,2021-03-06,9,2021,0,377,21,956.78,1,0,2.54,53.30,0.00,39,0,98.98,0,3.00,7.61,0.00,0.00
35,Ontario,Ontario,2021-03-06,9,2021,0,306994,7243,2070.61,6870,87,46.34,48.85,0.59,14998,192,101.16,1.29,1034.71,6.98,12.43,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-06,9,2021,0,139,12,84.59,0,0,0,7.30,0.00,24,0,14.61,0,1.71,1.04,0.00,0.00
24,Quebec,Québec,2021-03-06,9,2021,0,291923,4921,3392.68,10465,81,121.62,57.19,0.94,10468,173,121.66,2.01,703.00,8.17,11.57,0.13
47,Saskatchewan,Saskatchewan,2021-03-06,9,2021,0,29593,1087,2508.21,396,11,33.56,92.13,0.93,2155,28,182.65,2.37,155.29,13.16,1.57,0.13
60,Yukon,Yukon,2021-03-06,9,2021,0,72,0,167.50,1,0,2.33,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2021-03-13,10,2021,0,138035,2499,3106.88,1940,24,43.67,56.25,0.54,4833,57,108.78,1.28,357.00,8.04,3.43,0.08
59,British Columbia,Colombie-Britannique,2021-03-13,10,2021,0,87421,3770,1676.40,1401,18,26.87,72.29,0.35,7513,46,144.07,0.88,538.57,10.33,2.57,0.05
1,Canada,Canada,2021-03-13,10,2021,0,613399,14356,2608.07,17486,150,74.35,61.04,0.64,26520,318,112.76,1.35,2050.86,8.72,21.43,0.09
46,Manitoba,Manitoba,2021-03-13,10,2021,0,32699,530,2363.05,916,12,66.2,38.30,0.87,890,23,64.32,1.66,75.71,5.47,1.71,0.12
13,New Brunswick,Nouveau-Brunswick,2021-03-13,10,2021,0,1465,12,185.63,30,2,3.8,1.52,0.25,35,4,4.43,0.51,1.71,0.22,0.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-13,10,2021,0,1012,7,194.41,6,0,1.15,1.34,0.00,32,0,6.15,0,1.00,0.19,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,10,2021,0,42,0,92.30,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-03-13,10,2021,0,1669,12,168.24,65,0,6.55,1.21,0.00,31,0,3.12,0,1.71,0.17,0.00,0.00
62,Nunavut,Nunavut,2021-03-13,10,2021,0,383,6,972.01,1,0,2.54,15.23,0.00,27,0,68.52,0,0.86,2.18,0.00,0.00
35,Ontario,Ontario,2021-03-13,10,2021,0,316356,9362,2133.75,6950,80,46.88,63.14,0.54,16605,167,112,1.13,1337.43,9.02,11.43,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-13,10,2021,0,143,4,87.03,0,0,0,2.43,0.00,16,0,9.74,0,0.57,0.35,0.00,0.00
24,Quebec,Québec,2021-03-13,10,2021,0,296917,4994,3450.72,10535,70,122.44,58.04,0.81,9915,151,115.23,1.75,713.43,8.29,10.00,0.12
47,Saskatchewan,Saskatchewan,2021-03-13,10,2021,0,30522,929,2586.95,405,9,34.33,78.74,0.76,2016,20,170.87,1.7,132.71,11.25,1.29,0.11
60,Yukon,Yukon,2021-03-13,10,2021,0,72,0,167.50,1,0,2.33,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2021-03-20,11,2021,0,141378,3343,3182.13,1961,21,44.14,75.24,0.47,5842,45,131.49,1.01,477.57,10.75,3.00,0.07
59,British Columbia,Colombie-Britannique,2021-03-20,11,2021,0,91341,3920,1751.57,1421,20,27.25,75.17,0.38,7690,38,147.46,0.73,560.00,10.74,2.86,0.05
1,Canada,Canada,2021-03-20,11,2021,0,628896,15497,2673.96,17623,137,74.93,65.89,0.58,29853,287,126.93,1.22,2213.86,9.41,19.57,0.08
