date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2022-04-16,British Columbia,59,5876410,26462,3780.3,71.1,9.63,1104728.7,1
2022-04-16,Alberta,48,6998237,24980,3568.6,78.5,25.28,1540406.3,1
2022-04-16,Saskatchewan,47,1533732,7354,1050.6,87.9,13.64,1283669.4,1
2022-04-16,Manitoba,46,1506745,6307,901,63.9,19.66,1069202.7,1
2022-04-16,Ontario,35,23680694,123267,17609.6,116.5,18.3,1567280.6,1
2022-04-16,Quebec,24,17145954,122938,17562.6,202,15.75,1971783.2,1
2022-04-16,Newfoundland and Labrador,10,638638,5069,724.1,137.7,25.63,1214205.3,1
2022-04-16,New Brunswick,13,800253,8107,1158.1,142.6,36.39,985459.2,1
2022-04-16,Nova Scotia,12,1885297,22858,3265.4,320.2,33.87,1848828.9,1
2022-04-16,Prince Edward Island,11,259298,362,51.7,30.3,30.11,1519134.3,1
2022-04-16,Yukon,60,,,,,,,0
2022-04-16,Northwest Territories,61,40890,77,11,24.1,27.27,896612.2,1
2022-04-16,Nunavut,62,39096,129,18.4,45.5,12.4,964714,1
2022-04-16,Canada,1,60414449,347910,49701.4,127.7,18.73,1551877.8,
2022-04-17,British Columbia,59,5879195,,3743,70.4,9.65,1105252.3,1
2022-04-17,Alberta,48,7000497,,3571,78.6,25.52,1540903.8,1
2022-04-17,Saskatchewan,47,1534356,,1020.6,85.4,13.27,1284191.6,1
2022-04-17,Manitoba,46,1507594,,876.7,62.2,21.43,1069805.1,1
2022-04-17,Ontario,35,23690754,,17311.1,114.6,18.41,1567946.4,1
2022-04-17,Quebec,24,17156966,,17046,196,15.54,1973049.5,1
2022-04-17,Newfoundland and Labrador,10,638921,,696.9,132.5,24.54,1214743.4,1
2022-04-17,New Brunswick,13,800798,,1107.4,136.4,36.62,986130.4,1
2022-04-17,Nova Scotia,12,1887921,,3275.3,321.2,34.38,1851402.1,1
2022-04-17,Prince Edward Island,11,259336,,51.9,30.4,29.75,1519357,1
2022-04-17,Yukon,60,,,,,,,0
2022-04-17,Northwest Territories,61,40895,,10.3,22.6,30.56,896721.9,1
2022-04-17,Nunavut,62,39107,,17.6,43.4,13.01,964985.4,1
2022-04-17,Canada,1,60445545,,48727.7,125.2,18.79,1552676.5,
2022-04-18,British Columbia,59,5882132,,3730.9,70.1,9.75,1105804.4,1
2022-04-18,Alberta,48,7003212,,3552.4,78.2,25.54,1541501.4,1
2022-04-18,Saskatchewan,47,1535020,,966,80.9,13.1,1284747.4,1
2022-04-18,Manitoba,46,1508276,,811.3,57.6,22.45,1070289.1,1
2022-04-18,Ontario,35,23706076,,17473.9,115.6,18.31,1568960.4,1
2022-04-18,Quebec,24,17171173,,16510,189.9,15.29,1974683.3,1
2022-04-18,Newfoundland and Labrador,10,639452,,668.1,127,25.47,1215752.9,1
2022-04-18,New Brunswick,13,801514,,1026,126.3,36.38,987012.1,1
2022-04-18,Nova Scotia,12,1890255,,3162.7,310.2,34.6,1853690.9,1
2022-04-18,Prince Edward Island,11,259374,,49.9,29.2,30.66,1519579.6,1
2022-04-18,Yukon,60,,,,,,,0
2022-04-18,Northwest Territories,61,40911,,10.6,23.2,24.32,897072.7,1
2022-04-18,Nunavut,62,39117,,15.4,38.1,9.26,965232.2,1
2022-04-18,Canada,1,60485717,,47977.1,123.2,18.68,1553708.4,
2022-04-19,British Columbia,59,5886243,,3675.1,69.1,10.38,1106577.3,1
2022-04-19,Alberta,48,7007678,,3557,78.3,25.94,1542484.4,1
2022-04-19,Saskatchewan,47,1536226,,951.6,79.6,12.97,1285756.7,1
2022-04-19,Manitoba,46,1509159,,753,53.4,22.25,1070915.7,1
2022-04-19,Ontario,35,23728064,,17241,114.1,18.19,1570415.7,1
2022-04-19,Quebec,24,17189214,,16027.3,184.3,15.06,1976758.1,1
2022-04-19,Newfoundland and Labrador,10,640609,,698.7,132.8,22.98,1217952.7,1
2022-04-19,New Brunswick,13,802579,,967.9,119.2,34.98,988323.5,1
2022-04-19,Nova Scotia,12,1893033,,3063.3,300.4,34.58,1856415.2,1
2022-04-19,Prince Edward Island,11,259403,,39.4,23.1,26.81,1519749.5,1
2022-04-19,Yukon,60,,,,,,,0
2022-04-19,Northwest Territories,61,40935,,12.6,27.6,25,897598.9,1
2022-04-19,Nunavut,62,39149,,16.6,40.9,10.34,966021.8,1
2022-04-19,Canada,1,60541497,,47003.4,120.7,18.55,1555141.3,
2022-04-20,British Columbia,59,5890554,,3604.3,67.8,10.9,1107387.7,1
2022-04-20,Alberta,48,7012616,,3628,79.9,26.34,1543571.4,1
2022-04-20,Saskatchewan,47,1537496,,937.1,78.4,13.64,1286819.7,1
2022-04-20,Manitoba,46,1510351,,793,56.3,22.82,1071761.5,1
2022-04-20,Ontario,35,23748904,,16925.9,112,18.23,1571795,1
2022-04-20,Quebec,24,17208707,,15840,182.2,14.78,1978999.8,1
2022-04-20,Newfoundland and Labrador,10,641186,,637.6,121.2,23.71,1219049.7,1
2022-04-20,New Brunswick,13,803895,,960.1,118.2,33.43,989944.1,1
2022-04-20,Nova Scotia,12,1895889,,2954.6,289.7,33.77,1859216,1
2022-04-20,Prince Edward Island,11,259464,,41.1,24.1,30.21,1520106.9,1
2022-04-20,Yukon,60,,,,,,,0
2022-04-20,Northwest Territories,61,40952,,11.3,24.7,32.91,897971.7,1
2022-04-20,Nunavut,62,39171,,17.1,42.3,10.83,966564.7,1
2022-04-20,Canada,1,60598390,,46350.1,119.1,18.49,1556602.7,
2022-04-21,British Columbia,59,5895276,,3637,68.4,11.05,1108275.4,1
2022-04-21,Alberta,48,7017103,,3685.7,81.1,26.01,1544559,1
2022-04-21,Saskatchewan,47,1538754,,946.4,79.2,14.04,1287872.6,1
2022-04-21,Manitoba,46,1511406,,828.4,58.8,23.47,1072510.2,1
2022-04-21,Ontario,35,23769732,,16967.3,112.3,17.76,1573173.4,1
2022-04-21,Quebec,24,17226754,,15526.4,178.6,14.59,1981075.2,1
2022-04-21,Newfoundland and Labrador,10,641830,,582.9,110.8,24.93,1220274.1,1
2022-04-21,New Brunswick,13,804950,,931.4,114.7,32.33,991243.3,1
2022-04-21,Nova Scotia,12,1899060,,2837,278.2,32.51,1862325.6,1
2022-04-21,Prince Edward Island,11,259536,,44.4,26,25.4,1520528.7,1
2022-04-21,Yukon,60,,,,,,,0
2022-04-21,Northwest Territories,61,40978,,13.4,29.4,29.79,898541.8,1
2022-04-21,Nunavut,62,39209,,19.7,48.6,10.87,967502.3,1
2022-04-21,Canada,1,60653793,,46020.1,118.2,18.15,1558025.8,
2022-04-22,British Columbia,59,5899366,,3658.6,68.8,11.03,1109044.3,1
2022-04-22,Alberta,48,7020713,,3599,79.2,27.04,1545353.6,1
2022-04-22,Saskatchewan,47,1539970,,998.1,83.5,13.53,1288890.3,1
2022-04-22,Manitoba,46,1512349,,907.4,64.4,24.02,1073179.3,1
2022-04-22,Ontario,35,23789736,,17070.4,113,17.56,1574497.4,1
2022-04-22,Quebec,24,17242270,,15471,177.9,14.46,1982859.5,1
2022-04-22,Newfoundland and Labrador,10,642510,,600.9,114.2,24.27,1221566.9,1
2022-04-22,New Brunswick,13,806040,,930.7,114.6,30.74,992585.5,1
2022-04-22,Nova Scotia,12,1902186,,2729.4,267.7,32.18,1865391.2,1
2022-04-22,Prince Edward Island,11,259571,,45.1,26.4,23.1,1520733.7,1
2022-04-22,Yukon,60,,,,,,,0
2022-04-22,Northwest Territories,61,40993,,15,32.9,28.57,898870.7,1
2022-04-22,Nunavut,62,39241,,22,54.3,10.39,968292,1
2022-04-22,Canada,1,60704150,,46047.7,118.3,18.01,1559319.4,
2022-04-23,British Columbia,59,5902537,26127,3732.4,70.2,10.66,1109640.4,1
2022-04-23,Alberta,48,7024303,26066,3723.7,82,26.6,1546143.8,1
2022-04-23,Saskatchewan,47,1540683,6951,993,83.1,13.44,1289487.1,1
2022-04-23,Manitoba,46,1513211,6466,923.7,65.5,23.71,1073791,1
2022-04-23,Ontario,35,23805875,125181,17883,118.4,17.13,1575565.5,1
2022-04-23,Quebec,24,17254380,108426,15489.4,178.1,14.11,1984252.1,1
2022-04-23,Newfoundland and Labrador,10,642746,4108,586.9,111.6,23.76,1222015.6,1
2022-04-23,New Brunswick,13,806794,6541,934.4,115.1,30.53,993514,1
2022-04-23,Nova Scotia,12,1903993,18696,2670.9,261.9,32.12,1867163.2,1
2022-04-23,Prince Edward Island,11,259630,332,47.4,27.8,20.78,1521079.4,1
2022-04-23,Yukon,60,,,,,,,0
2022-04-23,Northwest Territories,61,41000,110,15.7,34.5,28.18,899024.2,1
2022-04-23,Nunavut,62,39251,155,22.1,54.6,9.03,968538.7,1
2022-04-23,Canada,1,60743608,329159,47022.7,120.8,17.63,1560332.9,
2022-04-24,British Columbia,59,5905286,,3727.3,70.1,10.6,1110157.2,1
2022-04-24,Alberta,48,7027215,,3816.9,84,26.05,1546784.8,1
2022-04-24,Saskatchewan,47,1541380,,1003.4,84,13.48,1290070.4,1
2022-04-24,Manitoba,46,1513823,,889.9,63.1,22.89,1074225.3,1
2022-04-24,Ontario,35,23819122,,18338.3,121.4,16.82,1576442.3,1
2022-04-24,Quebec,24,17266208,,15606,179.5,13.87,1985612.4,1
2022-04-24,Newfoundland and Labrador,10,643230,,615.6,117,22.51,1222935.8,1
2022-04-24,New Brunswick,13,807478,,954.3,117.5,29.06,994356.3,1
2022-04-24,Nova Scotia,12,1905798,,2553.9,250.4,31.05,1868933.3,1
2022-04-24,Prince Edward Island,11,259711,,53.6,31.4,19.2,1521553.9,1
2022-04-24,Yukon,60,,,,,,,0
2022-04-24,Northwest Territories,61,41006,,15.9,34.8,27.03,899155.8,1
2022-04-24,Nunavut,62,39263,,22.3,55,8.33,968834.8,1
2022-04-24,Canada,1,60778725,,47597.1,122.3,17.23,1561235,
2022-04-25,British Columbia,59,5908748,,3802.3,71.5,10.9,1110808.1,1
2022-04-25,Alberta,48,7029545,,3761.9,82.8,26,1547297.7,1
2022-04-25,Saskatchewan,47,1542561,,1077.3,90.2,13.06,1291058.9,1
2022-04-25,Manitoba,46,1514531,,893.6,63.4,23.09,1074727.7,1
2022-04-25,Ontario,35,23832573,,18071,119.6,16.31,1577332.5,1
2022-04-25,Quebec,24,17282194,,15860.1,182.4,13.6,1987450.7,1
2022-04-25,Newfoundland and Labrador,10,643757,,615,116.9,21.77,1223937.8,1
2022-04-25,New Brunswick,13,808416,,986,121.4,27.99,995511.4,1
2022-04-25,Nova Scotia,12,1908675,,2631.4,258.1,30.14,1871754.6,1
2022-04-25,Prince Edward Island,11,259781,,58.1,34.1,18.92,1521964.1,1
2022-04-25,Yukon,60,,,,,,,0
2022-04-25,Northwest Territories,61,41026,,16.4,36,25.22,899594.3,1
2022-04-25,Nunavut,62,39292,,25,61.7,8,969550.4,1
2022-04-25,Canada,1,60820304,,47798.1,122.8,16.87,1562303,
2022-04-26,British Columbia,59,5913152,,3844.1,72.3,10.65,1111636,1
2022-04-26,Alberta,48,7034384,,3815.1,84,25.53,1548362.8,1
2022-04-26,Saskatchewan,47,1543812,,1083.7,90.7,13.08,1292105.9,1
2022-04-26,Manitoba,46,1515456,,899.6,63.8,23.6,1075384.1,1
2022-04-26,Ontario,35,23855803,,18248.4,120.8,16.02,1578870,1
2022-04-26,Quebec,24,17299408,,15742,181,12.99,1989430.4,1
2022-04-26,Newfoundland and Labrador,10,644444,,547.9,104.2,21.85,1225243.9,1
2022-04-26,New Brunswick,13,809534,,993.6,122.4,27.84,996888.2,1
2022-04-26,Nova Scotia,12,1911322,,2612.7,256.2,29.74,1874350.4,1
2022-04-26,Prince Edward Island,11,259866,,66.1,38.8,20.3,1522462,1
2022-04-26,Yukon,60,,,,,,,0
2022-04-26,Northwest Territories,61,41044,,15.6,34.1,24.77,899989,1
2022-04-26,Nunavut,62,39321,,24.6,60.6,6.98,970266,1
2022-04-26,Canada,1,60876751,,47893.4,123,16.49,1563753,
2022-04-27,British Columbia,59,5917750,,3885.1,73,10.52,1112500.4,1
2022-04-27,Alberta,48,7038384,,3681.1,81,25.26,1549243.2,1
2022-04-27,Saskatchewan,47,1545010,,1073.4,89.8,12.48,1293108.6,1
2022-04-27,Manitoba,46,1516366,,859.3,61,22,1076029.8,1
2022-04-27,Ontario,35,23874678,,17967.7,118.9,15.41,1580119.2,1
2022-04-27,Quebec,24,17314577,,15124.3,173.9,12.49,1991174.8,1
2022-04-27,Newfoundland and Labrador,10,645004,,545.4,103.7,21.53,1226308.6,1
2022-04-27,New Brunswick,13,810460,,937.9,115.5,26.49,998028.5,1
2022-04-27,Nova Scotia,12,1913647,,2536.9,248.8,29.38,1876630.5,1
2022-04-27,Prince Edward Island,11,259958,,70.6,41.3,18.83,1523001,1
2022-04-27,Yukon,60,,,,,,,0
2022-04-27,Northwest Territories,61,41061,,15.6,34.1,17.43,900361.8,1
2022-04-27,Nunavut,62,39345,,24.9,61.3,6.9,970858.2,1
2022-04-27,Canada,1,60925445,,46722.1,120,15.94,1565003.8,
2022-04-28,British Columbia,59,5922115,,3834.1,72.1,10.79,1113321,1
2022-04-28,Alberta,48,7042872,,3681.3,81,24.77,1550231.1,1
2022-04-28,Saskatchewan,47,1546185,,1061.6,88.8,11.38,1294092,1
2022-04-28,Manitoba,46,1517399,,856.1,60.8,21.69,1076762.9,1
2022-04-28,Ontario,35,23893913,,17740.1,117.4,14.96,1581392.2,1
2022-04-28,Quebec,24,17330420,,14809.4,170.3,12.15,1992996.7,1
2022-04-28,Newfoundland and Labrador,10,645501,,524.4,99.7,21.36,1227253.5,1
2022-04-28,New Brunswick,13,811139,,884.1,108.9,25,998864.6,1
2022-04-28,Nova Scotia,12,1915949,,2412.7,236.6,29.02,1878887.9,1
2022-04-28,Prince Edward Island,11,260019,,69,40.4,19.46,1523358.4,1
2022-04-28,Yukon,60,,,,,,,0
2022-04-28,Northwest Territories,61,41077,,14.1,31,21.21,900712.6,1
2022-04-28,Nunavut,62,39372,,23.3,57.5,6.75,971524.5,1
2022-04-28,Canada,1,60975166,,45910.4,117.9,15.54,1566281,
2022-04-29,British Columbia,59,5925933,,3795.3,71.3,10.92,1114038.7,1
2022-04-29,Alberta,48,7046576,,3694.7,81.3,23.95,1551046.4,1
2022-04-29,Saskatchewan,47,1547253,,1040.4,87.1,11.14,1294985.9,1
2022-04-29,Manitoba,46,1518284,,847.9,60.2,20.69,1077390.9,1
2022-04-29,Ontario,35,23910754,,17288.3,114.4,14.41,1582506.8,1
2022-04-29,Quebec,24,17343946,,14525.1,167,11.74,1994552.2,1
2022-04-29,Newfoundland and Labrador,10,646040,,504.3,95.9,20.03,1228278.3,1
2022-04-29,New Brunswick,13,811954,,844.9,104,24.06,999868.2,1
2022-04-29,Nova Scotia,12,1917927,,2248.7,220.5,28.38,1880827.7,1
2022-04-29,Prince Edward Island,11,260077,,72.3,42.3,20.75,1523698.2,1
2022-04-29,Yukon,60,,,,,,,0
2022-04-29,Northwest Territories,61,41108,,16.4,36,21.74,901392.4,1
2022-04-29,Nunavut,62,39402,,23,56.8,6.83,972264.7,1
2022-04-29,Canada,1,61018459,,44901.3,115.3,15.03,1567393.1,
2022-04-30,British Columbia,59,5929363,26826,3832.3,72,11.06,1114683.6,1
2022-04-30,Alberta,48,7050064,25761,3680.1,81,23.57,1551814.2,1
2022-04-30,Saskatchewan,47,1548020,7337,1048.1,87.7,11.42,1295627.8,1
2022-04-30,Manitoba,46,1518905,5694,813.4,57.7,21.16,1077831.5,1
2022-04-30,Ontario,35,23924246,118371,16910.1,111.9,14.29,1583399.8,1
2022-04-30,Quebec,24,17354404,100024,14289.1,164.3,11.53,1995754.9,1
2022-04-30,Newfoundland and Labrador,10,646439,3693,527.6,100.3,18.79,1229036.9,1
2022-04-30,New Brunswick,13,812655,5861,837.3,103.1,23.72,1000731.5,1
2022-04-30,Nova Scotia,12,1919871,15878,2268.3,222.4,28.11,1882734.1,1
2022-04-30,Prince Edward Island,11,260160,530,75.7,44.4,19.81,1524184.5,1
2022-04-30,Yukon,60,,,,,,,0
2022-04-30,Northwest Territories,61,41115,115,16.4,36,22.61,901545.9,1
2022-04-30,Nunavut,62,39421,170,24.3,59.9,7.65,972733.6,1
2022-04-30,Canada,1,61053868,310260,44322.9,113.9,14.9,1568302.6,
2022-05-01,British Columbia,59,5932398,,3873.1,72.8,11.24,1115254.1,1
2022-05-01,Alberta,48,7052324,,3587,79,23.92,1552311.6,1
2022-05-01,Saskatchewan,47,1548733,,1050.4,87.9,11.33,1296224.6,1
2022-05-01,Manitoba,46,1519546,,817.6,58,20.37,1078286.4,1
2022-05-01,Ontario,35,23936095,,16710.4,110.6,14.15,1584184,1
2022-05-01,Quebec,24,17364356,,14021.1,161.2,11.16,1996899.4,1
2022-05-01,Newfoundland and Labrador,10,646704,,496.3,94.4,18.91,1229540.7,1
2022-05-01,New Brunswick,13,813196,,816.9,100.6,24.05,1001397.7,1
2022-05-01,Nova Scotia,12,1921838,,2291.4,224.7,28.12,1884663,1
2022-05-01,Prince Edward Island,11,260216,,72.1,42.3,22.18,1524512.6,1
2022-05-01,Yukon,60,,,,,,,0
2022-05-01,Northwest Territories,61,41118,,16,35.1,23.21,901611.7,1
2022-05-01,Nunavut,62,39440,,25.3,62.4,7.34,973202.4,1
2022-05-01,Canada,1,61085169,,43777.7,112.5,14.77,1569106.7,
2022-05-02,British Columbia,59,5935655,,3843.9,72.3,11.06,1115866.4,1
2022-05-02,Alberta,48,7055290,,3677.9,81,23.21,1552964.5,1
2022-05-02,Saskatchewan,47,1549817,,1036.6,86.8,10.97,1297131.8,1
2022-05-02,Manitoba,46,1520338,,829.6,58.9,19.7,1078848.4,1
2022-05-02,Ontario,35,23947850,,16468.1,109,14.16,1584962,1
2022-05-02,Quebec,24,17378555,,13765.9,158.3,11,1998532.3,1
2022-05-02,Newfoundland and Labrador,10,647079,,474.6,90.2,18.69,1230253.7,1
2022-05-02,New Brunswick,13,814064,,806.9,99.4,24.88,1002466.6,1
2022-05-02,Nova Scotia,12,1923553,,2125.4,208.4,27.43,1886344.8,1
2022-05-02,Prince Edward Island,11,260262,,68.7,40.3,22.66,1524782.1,1
2022-05-02,Yukon,60,,,,,,,0
2022-05-02,Northwest Territories,61,41146,,17.1,37.6,28.33,902225.6,1
2022-05-02,Nunavut,62,39472,,25.7,63.5,8.33,973992,1
2022-05-02,Canada,1,61122286,,43140.3,110.8,14.6,1570060.1,
2022-05-03,British Columbia,59,5939471,,3759.9,70.7,10.83,1116583.8,1
2022-05-03,Alberta,48,7058918,,3504.9,77.1,22.96,1553763,1
2022-05-03,Saskatchewan,47,1550997,,1026.4,85.9,10.59,1298119.4,1
2022-05-03,Manitoba,46,1521382,,846.6,60.1,19.02,1079589.2,1
2022-05-03,Ontario,35,23966170,,15766.7,104.4,13.97,1586174.5,1
2022-05-03,Quebec,24,17394656,,13606.9,156.5,11,2000383.9,1
2022-05-03,Newfoundland and Labrador,10,647556,,444.6,84.5,19.25,1231160.6,1
2022-05-03,New Brunswick,13,814841,,758.1,93.4,24.82,1003423.4,1
2022-05-03,Nova Scotia,12,1925977,,2093.6,205.3,27,1888722,1
2022-05-03,Prince Edward Island,11,260325,,65.6,38.4,23.53,1525151.2,1
2022-05-03,Yukon,60,,,,,,,0
2022-05-03,Northwest Territories,61,41165,,17.3,37.9,26.45,902642.3,1
2022-05-03,Nunavut,62,39497,,25.1,62,7.95,974608.9,1
2022-05-03,Canada,1,61170160,,41915.6,107.7,14.41,1571289.9,
2022-05-04,British Columbia,59,5943443,,3670.4,69,10.84,1117330.5,1
2022-05-04,Alberta,48,7062761,,3482.4,76.7,22.34,1554608.9,1
2022-05-04,Saskatchewan,47,1552241,,1033,86.5,10.45,1299160.6,1
2022-05-04,Manitoba,46,1522323,,851,60.4,19.24,1080257,1
2022-05-04,Ontario,35,23984097,,15631.3,103.5,13.72,1587361,1
2022-05-04,Quebec,24,17409222,,13520.7,155.5,10.51,2002059,1
2022-05-04,Newfoundland and Labrador,10,648106,,443.1,84.3,20.47,1232206.3,1
2022-05-04,New Brunswick,13,815420,,708.6,87.3,26.17,1004136.4,1
2022-05-04,Nova Scotia,12,1928241,,2084.9,204.5,27.21,1890942.2,1
2022-05-04,Prince Edward Island,11,260373,,59.3,34.7,23.86,1525432.4,1
2022-05-04,Yukon,60,,,,,,,0
2022-05-04,Northwest Territories,61,41186,,17.9,39.2,28,903102.7,1
2022-05-04,Nunavut,62,39522,,25.3,62.4,8.47,975225.8,1
2022-05-04,Canada,1,61216140,,41527.9,106.7,14.15,1572471,
2022-05-05,British Columbia,59,5947961,,3692.3,69.4,10.38,1118179.9,1
2022-05-05,Alberta,48,7066722,,3407.1,75,22.24,1555480.8,1
2022-05-05,Saskatchewan,47,1553384,,1028.4,86.1,10.15,1300117.3,1
2022-05-05,Manitoba,46,1523169,,824.3,58.5,18.98,1080857.3,1
2022-05-05,Ontario,35,24001841,,15418.3,102,13.82,1588535.3,1
2022-05-05,Quebec,24,17422649,,13175.6,151.5,10.23,2003603.1,1
2022-05-05,Newfoundland and Labrador,10,649334,,547.6,104.1,15.63,1234541,1
2022-05-05,New Brunswick,13,816033,,699.1,86.1,28.44,1004891.3,1
2022-05-05,Nova Scotia,12,1930220,,2038.7,199.9,27.09,1892882.9,1
2022-05-05,Prince Edward Island,11,260414,,56.4,33.1,24.3,1525672.6,1
2022-05-05,Yukon,60,,,,,,,0
2022-05-05,Northwest Territories,61,41198,,17.3,37.9,24.79,903365.9,1
2022-05-05,Nunavut,62,39562,,27.1,67,9.47,976212.8,1
2022-05-05,Canada,1,61261692,,40932.3,105.1,14.02,1573641.1,
2022-05-06,British Columbia,59,5951848,,3702.1,69.6,10.35,1118910.6,1
2022-05-06,Alberta,48,7070412,,3405.1,75,21.92,1556293,1
2022-05-06,Saskatchewan,47,1554507,,1036.3,86.7,9.98,1301057.2,1
2022-05-06,Manitoba,46,1523993,,815.6,57.9,18.83,1081442,1
2022-05-06,Ontario,35,24016362,,15086.9,99.9,13.73,1589496.4,1
2022-05-06,Quebec,24,17434096,,12878.6,148.1,10.03,2004919.5,1
2022-05-06,Newfoundland and Labrador,10,649781,,534.4,101.6,15.61,1235390.9,1
2022-05-06,New Brunswick,13,816637,,669,82.4,29.75,1005635,1
2022-05-06,Nova Scotia,12,1932151,,2032,199.3,27.01,1894776.5,1
2022-05-06,Prince Edward Island,11,260444,,52.4,30.7,23.43,1525848.3,1
2022-05-06,Yukon,60,,,,,,,0
2022-05-06,Northwest Territories,61,41220,,16,35.1,25.89,903848.3,1
2022-05-06,Nunavut,62,39594,,27.4,67.7,9.9,977002.4,1
2022-05-06,Canada,1,61300250,,40255.9,103.4,13.91,1574631.5,
2022-05-07,British Columbia,59,5954723,25360,3622.9,68.1,10.62,1119451.1,1
2022-05-07,Alberta,48,7073263,23199,3314.1,72.9,21.82,1556920.6,1
2022-05-07,Saskatchewan,47,1555119,7099,1014.1,84.9,9.2,1301569.4,1
2022-05-07,Manitoba,46,1524630,5725,817.9,58,17.71,1081894.1,1
2022-05-07,Ontario,35,24029189,104943,14991.9,99.2,13.41,1590345.3,1
2022-05-07,Quebec,24,17443479,89075,12725,146.3,9.82,2005998.5,1
2022-05-07,Newfoundland and Labrador,10,650448,4009,572.7,108.9,14.32,1236659,1
2022-05-07,New Brunswick,13,817047,4392,627.4,77.3,30.6,1006139.9,1
2022-05-07,Nova Scotia,12,1933816,13945,1992.1,195.4,27.49,1896409.3,1
2022-05-07,Prince Edward Island,11,260481,321,45.9,26.9,28.35,1526065.1,1
2022-05-07,Yukon,60,,,,,,,0
2022-05-07,Northwest Territories,61,41227,112,16,35.1,25.89,904001.8,1
2022-05-07,Nunavut,62,39625,204,29.1,71.9,9.8,977767.4,1
2022-05-07,Canada,1,61332252,278384,39769.1,102.2,13.7,1575453.5,
2022-05-08,British Columbia,59,5957384,,3569.4,67.1,10.26,1119951.3,1
2022-05-08,Alberta,48,7074104,,3111.4,68.5,20.99,1557105.7,1
2022-05-08,Saskatchewan,47,1555721,,998.3,83.6,8.84,1302073.2,1
2022-05-08,Manitoba,46,1525193,,806.7,57.2,18.22,1082293.6,1
2022-05-08,Ontario,35,24036891,,14399.4,95.3,13.24,1590855.1,1
2022-05-08,Quebec,24,17452882,,12646.6,145.4,9.65,2007079.9,1
2022-05-08,Newfoundland and Labrador,10,650810,,586.6,111.5,14.27,1237347.2,1
2022-05-08,New Brunswick,13,817352,,593.7,73.1,30.9,1006515.5,1
2022-05-08,Nova Scotia,12,1935129,,1898.7,186.2,27.25,1897696.9,1
2022-05-08,Prince Edward Island,11,260515,,42.7,25,28.09,1526264.3,1
2022-05-08,Yukon,60,,,,,,,0
2022-05-08,Northwest Territories,61,41240,,17.4,38.2,24.59,904286.8,1
2022-05-08,Nunavut,62,39642,,28.9,71.2,9.9,978186.8,1
2022-05-08,Canada,1,61356068,,38699.9,99.4,13.4,1576065.3,
2022-05-09,British Columbia,59,5960646,,3570.1,67.1,10.1,1120564.6,1
2022-05-09,Alberta,48,7077329,,3148.4,69.3,21.48,1557815.6,1
2022-05-09,Saskatchewan,47,1556866,,1007,84.3,8.87,1303031.5,1
2022-05-09,Manitoba,46,1526037,,814.1,57.8,18.67,1082892.5,1
2022-05-09,Ontario,35,24048467,,14373.9,95.1,13.14,1591621.2,1
2022-05-09,Quebec,24,17465234,,12382.7,142.4,9.04,2008500.3,1
2022-05-09,Newfoundland and Labrador,10,651924,,692.1,131.6,11.87,1239465.2,1
2022-05-09,New Brunswick,13,818320,,608,74.9,28.45,1007707.5,1
2022-05-09,Nova Scotia,12,1936772,,1888.4,185.2,26.84,1899308.1,1
2022-05-09,Prince Edward Island,11,260548,,40.9,23.9,26.92,1526457.6,1
2022-05-09,Yukon,60,,,,,,,0
2022-05-09,Northwest Territories,61,41261,,16.4,36,18.26,904747.3,1
2022-05-09,Nunavut,62,39681,,29.9,73.7,9.57,979149.2,1
2022-05-09,Canada,1,61392290,,38572,99.1,13.13,1576995.7,
2022-05-10,British Columbia,59,5964151,,3525.7,66.3,10.18,1121223.5,1
2022-05-10,Alberta,48,7080485,,3081,67.8,21.44,1558510.2,1
2022-05-10,Saskatchewan,47,1557886,,984.1,82.4,8.59,1303885.2,1
2022-05-10,Manitoba,46,1526766,,769.1,54.6,18.7,1083409.8,1
2022-05-10,Ontario,35,24068932,,14680.3,97.2,12.57,1592975.7,1
2022-05-10,Quebec,24,17478035,,11911.3,137,8.5,2009972.4,1
2022-05-10,Newfoundland and Labrador,10,652272,,673.7,128.1,11.13,1240126.9,1
2022-05-10,New Brunswick,13,819476,,662.1,81.5,25.59,1009131.1,1
2022-05-10,Nova Scotia,12,1939021,,1863.4,182.7,26.39,1901513.6,1
2022-05-10,Prince Edward Island,11,260586,,37.3,21.8,24.52,1526680.3,1
2022-05-10,Yukon,60,,,,,,,0
2022-05-10,Northwest Territories,61,41291,,18,39.5,23.02,905405.1,1
2022-05-10,Nunavut,62,39759,,37.4,92.4,9.54,981073.9,1
2022-05-10,Canada,1,61437865,,38243.6,98.2,12.7,1578166.4,
2022-05-11,British Columbia,59,5967849,,3486.6,65.5,10.04,1121918.7,1
2022-05-11,Alberta,48,7083620,,2979.9,65.6,21.3,1559200.3,1
2022-05-11,Saskatchewan,47,1559079,,976.9,81.8,8.26,1304883.7,1
2022-05-11,Manitoba,46,1527730,,772.4,54.8,18.59,1084093.9,1
2022-05-11,Ontario,35,24085292,,14456.4,95.7,12.19,1594058.4,1
2022-05-11,Quebec,24,17490312,,11584.3,133.2,8.27,2011384.3,1
2022-05-11,Newfoundland and Labrador,10,653144,,719.7,136.8,8.87,1241784.7,1
